,0,1,2,3,4
0,0.4771530672346104,0.6551848624260053,0.5639100789258493,0.7539635575468759,0.46811311329315664
1,0.6587982266107055,0.693726399787796,0.7417833965803438,0.9437103076896183,0.7802889937940098
2,0.6417602343106257,0.6093703186447121,0.8088751322408946,0.8652390770369309,0.7893790006538116
3,0.6448201016025787,0.7202062457371925,0.6687666044325958,0.7246266725019341,0.6524690008867342
4,0.516977898376437,0.5765078339959648,0.5545630942228733,0.8457891258492294,0.5604768479904433
5,0.34567972658522894,0.4864592583661784,0.38553968416100204,0.7308383964122869,0.34829956665910733
6,0.6417659291201686,0.6673296699083666,0.5928073589140971,0.8901237495557753,0.5849274167676665
7,0.3695857116621092,0.4034119469880437,0.42051389175504705,0.6538761226902455,0.3717955082611021
8,0.5332772894013376,0.5062969962950454,0.41123462829967306,0.7177564203830518,0.42390687668134264
9,0.5682144249474513,0.7301620594293883,0.698809627080904,0.7735936412233546,0.7476202175327611
10,0.5465925285341314,0.6432436852101968,0.48533574602411234,0.7216920609745677,0.5063031492009311
11,0.44666971048835524,0.6222542489850409,0.5208871049157775,0.6839758202125987,0.44383927536838785
12,0.4934845924056097,0.597844578058026,0.5771091323798627,0.8214312225231931,0.5472724499935677
13,0.42904630185004466,0.5887871749740949,0.6183982950964304,0.8442106060135751,0.5638720281819944
14,0.47129283803469035,0.5268511916690962,0.5092387058387096,0.6470345624697602,0.39434141555912816
15,0.7790225804449874,0.7684972429817858,0.8422434332750934,0.8228546467034777,0.7731356166329507
16,0.6202043361614273,0.6555717027974105,0.6757361621694362,0.8076915783490526,0.6374666004454923
17,0.4482102446859194,0.4589729273179787,0.5339796469531206,0.7748517046626048,0.4438608714476616
18,0.5040353315359081,0.5782358531865166,0.5857732021588322,0.6300074460373017,0.428920983584275
19,0.5142608384512537,0.6169247809011005,0.4958116784434897,0.7737195682523744,0.46172247305009795
20,0.35836181783288124,0.39420821565638287,0.36716175142347074,0.6939037029484438,0.25774019573992724
21,0.733168816626045,0.6762019334962668,0.7439993114696095,0.8650956340710945,0.7009781718810665
22,0.4199841455463992,0.5464925979414905,0.4541489829828379,0.8783555955323218,0.5210256658152861
23,0.6208718237693138,0.6389969617560571,0.6608086064775984,0.7478412264378764,0.5968115677062446
24,0.45121941081176853,0.5104565772492409,0.5407384286308761,0.7094325145129112,0.48276861283650274
25,0.4051361857036605,0.4641216446167665,0.4543448470488538,0.6882402222673363,0.40952779746767476
26,0.5107127632223463,0.7183011313677052,0.4963062116416289,0.6557329172193469,0.43464584281645
27,0.6598786181977767,0.6987890953289199,0.635844696726459,0.7253343654417924,0.6159272771044051
28,0.5703197556012157,0.4802820036433847,0.6698324567156749,0.7091935519341586,0.5530839337007281
29,0.6889808581913395,0.6918749038397964,0.734653038578836,0.611113702704592,0.5914024686482706
30,0.49415959056319414,0.4844861636701685,0.4949553363787289,0.8113929628528962,0.5269886570324418
31,0.5038460797738309,0.5534488883122876,0.5484278456934097,0.6188556418581189,0.4520530064801972
32,0.645578965750836,0.6526475824103001,0.6339025741700801,0.8928068724386521,0.6518474905843205
33,0.4099035719411439,0.5441100231195115,0.4662122277774403,0.8293165876154532,0.4147792374172208
34,0.45451472797006853,0.4773784345128671,0.4968643826019138,0.7614379966263396,0.47679919194955367
35,0.42585125567526094,0.4818861378118573,0.48944954021834186,0.6968589738794317,0.4599505611142142
36,0.5913507030365871,0.58046176952552,0.5662385990154125,0.7395287332644853,0.5796167948083661
37,0.4710476661517543,0.587727318240677,0.547711821373601,0.8206678906298672,0.519818948929659
38,0.6253190043495578,0.5945210876512415,0.6936518897024817,0.791094468260119,0.629382786679885
39,0.7234005581799037,0.6899939459626528,0.7206136182885199,0.650371330115882,0.706524958627752
40,0.44836657243278333,0.46265266439612573,0.44558297802853775,0.678385624061411,0.42314524744893345
41,0.5047365048983175,0.5591413085650445,0.5199548916558525,0.8067287154801684,0.5129642558795688
42,0.5833121405105841,0.5897754701057131,0.5985522550673198,0.6882460552735439,0.5322031148585207
43,0.7382257410857591,0.7272080293606134,0.7701345287798447,0.7130838236237802,0.769350712381167
44,0.6169978065970894,0.6486660140082452,0.6864947533264754,0.845525075980358,0.639238683892535
45,0.5883473491430153,0.6010879423722124,0.600785836685226,0.8766163543049214,0.5810279165174377
46,0.7425474101782847,0.7588246728141654,0.8229370893302124,0.6464918247107735,0.7300504993246462
47,0.5699095313376825,0.5740140469375667,0.6453729133899063,0.8515631256080165,0.5981491924422712
48,0.679800785126595,0.5997135761530576,0.6448500737161915,0.8601666702055198,0.6593048972005864
49,0.3153619537938773,0.47377968814883753,0.4409167011040164,0.7570585142230635,0.3591286539889934
50,0.4970416955359064,0.48554485601140884,0.42358145703131955,0.7398056369718912,0.4316152829898974
51,0.6003472491602168,0.6767617689182304,0.6853185968857404,0.8874668431068781,0.6659620049314365
52,0.4326746859114211,0.45045092531868625,0.4845465590501926,0.7247792126628585,0.4442656009181588
53,0.42437694831511474,0.48702361163477537,0.5347498821948033,0.8057900904991558,0.49319954974467006
54,0.5662419843836652,0.5923713667300852,0.6674831471572082,0.8018836914046876,0.6028398279244835
55,0.39739805266426886,0.5472665169263748,0.5225848609236146,0.6975642463599223,0.43796877052257643
56,0.5849860070212141,0.554340910292076,0.6380895792608707,0.7376488613332701,0.5928195929039242
57,0.5936684778700281,0.5586924613313222,0.5141520565254458,0.8201839968586297,0.5100658464466352
58,0.4225476373063891,0.5237201730541555,0.4890262215324679,0.7031600624134056,0.41351882754137514
59,0.5360466165370825,0.5249024789757611,0.5297624698792176,0.7625333880663485,0.47508119857434916
60,0.8589676695138526,0.7833511450342441,0.8778892479362425,0.8357771414881425,0.8446594928281514
61,0.40138910469577604,0.4906711587450884,0.47768364626222537,0.7345784655486742,0.46782315920497397
62,0.440243534509251,0.462055067326133,0.4690193397948269,0.7819950916182965,0.3898374254408993
63,0.5354619410890008,0.5713646480087096,0.5320997325430873,0.8399378497912057,0.4863850413155728
64,0.5947739505064713,0.5976367874729371,0.5014217984594601,0.8422288285978203,0.550323774621235
65,0.47212735738485856,0.427980248613389,0.47400424869646895,0.7454722228381059,0.4215697888048586
66,0.3355584117169672,0.4943385609829064,0.42000584884023295,0.7239862093517206,0.3485414544974139
67,0.40717227570941084,0.5564194014740662,0.4712652943043828,0.7008798850841435,0.4263279820017094
68,0.7009426190357919,0.6871933200321051,0.7975996442480828,0.7339416506684795,0.688336284938325
69,0.5061323913594875,0.5541187659233915,0.5205753150502415,0.8697220145655937,0.5049952282453498
70,0.5150029803649989,0.539939580793187,0.6861749775235363,0.8037544614971032,0.49580203844823534
71,0.44045783073195477,0.463093288212432,0.585095924875786,0.7656728954895922,0.5052016055001723
72,0.5754700488934177,0.6020899868167768,0.6671839391347927,0.7095507643911565,0.5605746959628484
73,0.516036184229758,0.46602051835274416,0.46058700310309797,0.7419928587200344,0.4522785339072912
74,0.5005351186172815,0.49046915606782315,0.5401810269299576,0.7817950774636259,0.49629760475563844
75,0.5804343140341226,0.6032970406786747,0.6234464198514482,0.7080449577685721,0.48784531176592194
76,0.578382371728146,0.5247311521405111,0.6043662216794778,0.738164231228875,0.5024367901293829
77,0.39259529984544483,0.4747791510132926,0.48755660269441825,0.7831956819629032,0.41547362286527245
78,0.5258065554496456,0.648659249158869,0.5377558447386199,0.809619906115332,0.5084596616361857
79,0.40013739549031846,0.5221029326066704,0.5182047093395212,0.8321589338546005,0.48278200773042945
80,0.37939521613970095,0.567754093728164,0.5125260841304617,0.7973071115481791,0.3947378390780598
81,0.6943583642767786,0.6670663296279546,0.786738522254176,0.791670038188777,0.7379985504362125
82,0.44086726155599154,0.49903472645031766,0.5007408475634625,0.6403072738306745,0.3951679700270213
83,0.44345697993739286,0.47859456015060875,0.4314758249528243,0.8568985709060999,0.4586946733250793
84,0.6426124935895732,0.6940579424546307,0.6519608502844498,0.8765811983224859,0.6923237521029685
85,0.48256317859988895,0.508919567290298,0.4801636704904042,0.7450907498554687,0.43813879373674247
86,0.5174170176581012,0.4973474886161786,0.5321804455821136,0.7925688295963237,0.49556248809531
87,0.4241714708612909,0.560450748164778,0.5146397307984218,0.8277695381506056,0.4798069492124136
88,0.5960470754997594,0.6798120267624446,0.6035682632607042,0.8119390809268419,0.5429497502504814
89,0.4994490071228198,0.5848119846211985,0.5953245286979711,0.7542079081574098,0.5396777025232482
90,0.3752814168314479,0.512400452161121,0.3118267076760385,0.7556499738393919,0.3766015428664985
91,0.4731207643618942,0.5773733532029532,0.4825496504253509,0.7594529646396133,0.4924840201644831
92,0.5284814172291866,0.5419404595433328,0.49166110244339445,0.7169024789042326,0.514000814192202
93,0.6510773385217974,0.6815435675009269,0.628388258260815,0.6964890904593708,0.5622547904801061
94,0.5439527400654832,0.6232515573101387,0.536101005717745,0.6263882275735642,0.4869853261942859
95,0.49751670945292004,0.5251474544441604,0.40445401175192663,0.561463420276586,0.4270582631679113
96,0.5964049671901042,0.683650514407823,0.6796342223259834,0.7901782896352921,0.5648356944417227
97,0.5112124988628528,0.5195509707281003,0.440837185490084,0.5037402965209081,0.42894768274404826
98,0.4974234508244567,0.5585546333396787,0.6338673245312488,0.7784445512117467,0.5202059719998797
99,0.5483367634346128,0.5645211683947835,0.6473911290574305,0.9139230802989665,0.6336412028877579
100,0.6188224494250374,0.5733804154152626,0.6115461905947954,0.8511591251135007,0.6403750651889467
101,0.3701336129923326,0.42273465527186016,0.35139009600178706,0.6775832834355666,0.35670892146882427
102,0.4538687273431897,0.5532128995748984,0.49499986305688926,0.8114462676032832,0.4654356953387838
103,0.5510812571679634,0.4762281152201481,0.5443859031078142,0.654115880954878,0.5157841320237622
104,0.870266944114648,0.9340524499143136,0.8994929127199742,0.8293290872570307,0.8973570339636604
105,0.5652715287009753,0.5163138325655308,0.5946923975125253,0.742424338375824,0.5494916136696724
106,0.6633518376736494,0.613578559661893,0.6794725487583632,0.8619419613163094,0.7055366650528654
107,0.4322570972146117,0.5412718160087883,0.5428847293291337,0.6348890933535531,0.4272897338322146
108,0.4356335018344769,0.5082013221423791,0.42805500220363624,0.7004564296856802,0.3938875104578978
109,0.7071052920086052,0.771623831990879,0.8259757270210181,0.7375497199294465,0.6829905955538691
110,0.46901361626236304,0.59980628349173,0.5129181551454001,0.8150762283732014,0.41756904155844543
111,0.517619672738864,0.48926952443789706,0.5114299822734105,0.6827951325049827,0.43870200789826697
112,0.4917365205188964,0.5129062877410028,0.486161675965022,0.8134630366929421,0.42514667428329767
113,0.61407299230798,0.6731597301739005,0.5207571834894429,0.7639045890385066,0.5855760016581477
114,0.6534363196736226,0.6223788256780127,0.6605618715379373,0.753834550363701,0.5991601024604594
115,0.6141426417784899,0.7870973045157965,0.6611090055781585,0.7643761475573951,0.6735523782843065
116,0.46373824702894695,0.5244236721321269,0.5129962038232379,0.7420581712864064,0.4576150311546072
117,0.5665342906035986,0.5317101489558193,0.5887864409002647,0.7894726116101503,0.5464618513872013
118,0.634141912231513,0.659214286843866,0.6216624735792976,0.7855732135313569,0.5711257730234621
119,0.6386589977362731,0.5940220963252194,0.6193104083256432,0.8205686097555485,0.6129128072596528
120,0.4567007018877485,0.561831455537672,0.5106695196757114,0.7333202336638225,0.4259390193067968
121,0.5106767418900573,0.6454983043947207,0.4346315788020738,0.7051474661385337,0.4925842476936665
122,0.4502725358388038,0.5193505032402668,0.4627018281881312,0.7490870518295301,0.4020167033127864
123,0.5992074240670454,0.556641845972788,0.5262720905145797,0.7012099935411575,0.5392370653942921
124,0.6978569702070931,0.727749602616409,0.6968075220776011,0.7729571082763883,0.7109361232573908
125,0.4667309697647728,0.48692728966198695,0.4650172915683559,0.7123632987063491,0.44025701666115113
126,0.4629783629322496,0.44096522464355403,0.5373393282548635,0.6949907075715038,0.4845146137999826
127,0.5403252870784947,0.4786054331720605,0.5554720335869765,0.7416922327330984,0.4877987571417973
128,0.534192400235808,0.5583334715349588,0.626481960450167,0.8035592107741802,0.5649221153667541
129,0.8889768173788397,0.8781966150756669,0.9793055830946822,0.9022387080817316,0.8898547175136448
130,0.7840254591725528,0.7910553830031145,0.8357184703484757,0.8514145854704833,0.8647656012243163
131,0.8674795502049486,0.95372841952481,0.9349873816690082,0.8201756475125666,0.8679144686874743
